code,icao,name,latitude,longitude,elevation,url,time_zone,city_code,country,city,state,county,type
MEK,GMFM,Meknes,33.88333,-5.533333,1837,,Africa/Casablanca,MEK,MA,Meknes,Meknes-Tafilalet,Meknes,AP
MEL,YMML,Tullamarine Airport,-37.667111000000006,144.83348076679553,344,http://melbourneairport.com.au/,Australia/Melbourne,MEL,AU,Attwood,Victoria,Hume,AP
MEM,KMEM,Memphis International Airport,35.04625645,-89.97689466513185,275,http://www.memphisairport.org/,America/Chicago,MEM,US,Southaven,Mississippi,De Soto County,AP
MEN,LFNB,Brenoux,44.50240255,3.531054995040395,3280,,Europe/Paris,MEN,FR,Mende,Languedoc-Roussillon,Departement de la Lozere,AP
MEO,KMQI,Dare County Regional,35.9199194,-75.69721306543956,32,http://www.darenc.com/Airport/,America/New_York,MEO,US,Manteo,North Carolina,Dare County,AP
MEP,WMAU,Mersing,2.416667,103.833336,55,,Asia/Kuala_Lumpur,MEP,MY,Mersing,Johor,Daerah Mersing,AP
MEQ,WITC,Seunagan,4.15,96.11667,29,,Asia/Jakarta,MEQ,ID,Meulaboh,Aceh,,AP
MER,KMER,Castle AFB,37.3,-120.48333,164,,America/Los_Angeles,MCE,US,Merced,California,Merced County,AP
MES,WIMK,Polonia,3.561111,98.672775,68,,Asia/Jakarta,MES,ID,Medan,North Sumatra,,AP
MET,YMOT,Moreton,-12.75,142.76666,278,,Australia/Brisbane,MET,AU,,,,AP
MEU,SBMD,Monte Dourado,-0.8896558000000001,-52.60197779839184,649,,America/Santarem,MEU,BR,Almeirim,Para,Almeirim,AP
MEV,KMEV,Douglas County,39.0,-119.75,4711,http://mindentahoeairport.com/,America/Los_Angeles,MEV,US,Minden,Nevada,Douglas County,AP
MEW,FZVM,Mweka,-4.85500025,21.542574619772104,1856,,Africa/Lubumbashi,MEW,CD,Mweka,Kasai-Occidental,,AP
MEX,MMMX,Benito Juarez International Airport,19.435278,-99.07278,7290,https://www.aicm.com.mx,America/Mexico_City,MEX,MX,Venustiano Carranza,Mexico City,,AP
MEY,VNMG,Meghauli,27.577054099999998,84.22884152637523,475,,Asia/Kathmandu,MEY,NP,Bharatpur,Central Region,Narayani Zone,AP
MEZ,FAMH,Messina,-22.366667,29.833332,2093,,Africa/Johannesburg,MEZ,ZA,,,,AP
MFA,HTMA,Mafia,-7.91735835,39.66804537412173,108,,Africa/Dar_es_Salaam,MFA,TZ,Kilindoni,Pwani,,AP
MFB,,Monfort,0.6228313,-69.7486638,472,,America/Bogota,MFB,CO,,,,AP
MFC,FXMF,Mafeteng,-29.75,27.3,5419,,Africa/Maseru,MFC,LS,Mafeteng,Mafeteng,,AP
MFD,KMFD,Lahm Municipal,40.82,-82.51278,1269,http://www.ci.mansfield.oh.us/index.php/lahm-airport,America/New_York,MFD,US,Lincoln Heights,Ohio,Richland County,AP
MFE,KMFE,McAllen International Airport,26.17627985,-98.23960548288598,85,,America/Chicago,MFE,US,McAllen,Texas,Hidalgo County,AP
MFF,FOOD,Moanda,-1.5279430999999999,13.253905585719252,1883,,Africa/Libreville,MFF,GA,Moanda,Haut-Ogooue,,AP
MFG,OPMF,Muzaffarabad,34.36667,73.46667,2253,,Asia/Karachi,MFG,PK,Muzaffarabad,Azad Kashmir,,AP
MFH,67L,Mesquite,36.8344446,-114.05602110333419,1912,http://www.cityofmesquite.com/457/Airport-Mesquite-Metro-Airport,America/Los_Angeles,MFH,US,Mesquite,Nevada,Clark County,AP
MFI,KMFI,Municipal,44.63389,-90.18667,1236,,America/Chicago,MFI,US,Marshfield,Wisconsin,Wood County,AP
MFJ,NFMO,Moala,-18.5634988,179.9493282,26,,Pacific/Fiji,MFJ,FJ,,,,AP
MFK,RCMT,Matsu Beigan Airport,26.166668,119.916664,0,http://www.tsa.gov.tw/tsaMFK/en/page.aspx?id=1174,Asia/Taipei,MFK,TW,Nangan,Fukien,Lienchiang,AP
MFL,YWDV,Mount Full Stop,-19.666668,144.9,1843,,Australia/Brisbane,MFL,AU,,,,AP
MFM,VMMC,Macau International Airport,22.149929,113.58936073979396,0,http://www.macau-airport.gov.mo/en/index.php,Asia/Macau,MFM,MO,,,,AP
MFN,NZMF,Milford Sound,-44.67391965,167.92485953395476,869,,Pacific/Auckland,MFN,NZ,,,,AP
MFO,AYNG,Manguna,-5.57744085,151.79214334828256,173,,Pacific/Port_Moresby,MFO,PG,,,,AP
MFP,YMCR,Manners Creek,-22.09844175,137.98517638728612,656,,Australia/Darwin,MFP,AU,,,,AP
MFQ,DRRM,Maradi,13.50119435,7.124447553561355,1181,,Africa/Niamey,MFQ,NE,Maradi,Maradi,,AP
MFR,KMFR,Rogue Valley International-Medford Airport,42.3727441,-122.87342921752662,1282,,America/Los_Angeles,MFR,US,Medford,Oregon,Jackson County,AP
MFS,SKMF,Miraflores,5.166667,-73.25,10387,,America/Bogota,MFS,CO,Miraflores,Boyaca,,AP
MFT,,Machu Picchu,-13.116667,-72.566666,9767,,America/Lima,MFT,PE,Santa Teresa,Cusco,Provincia de La Convencion,AP
MFU,FLMF,Mfuwe,-13.25844945,31.942546721089855,1820,,Africa/Lusaka,MFU,ZM,Chipata,Eastern,,AP
MFV,KMFV,Accomack County,37.64691175,-75.76022473099388,49,http://www.co.accomack.va.us/departments/airport,America/New_York,MFV,US,Onancock,Virginia,Accomack County,AP
MFW,,Magaruque,-21.972221,35.591667,0,,Africa/Maputo,MFW,MZ,,,,AP
MFX,LFKX,Meribel,45.407949900000006,6.57733888687692,5534,,Europe/Paris,MFX,FR,Meribel,Rhone-Alpes,Departement de la Savoie,AP
MFY,,Mayfa'ah,13.666667,46.00833,2755,,Asia/Aden,MFY,YE,Al Wuday`,Abyan,Al Wade'a,AP
MFZ,AYES,Mesalia,-6.133333,149.11667,49,,Pacific/Port_Moresby,MFZ,PG,,,,AP
MGA,MNMG,Augusto C Sandino International Airport,12.141385,-86.16885964895833,157,,America/Managua,MGA,NI,Managua,Managua,,AP
MGB,YMTG,Mount Gambier Airport,-37.74632345,140.78467447439613,137,,Australia/Adelaide,MGB,AU,Mount Gambier,South Australia,Mount Gambier,AP
MGC,KMGC,Michigan City Airport,41.7030963,-86.8214164,636,http://www.emichigancity.com/cityhall/departments/airport/index.htm,America/Chicago,MGC,US,Trail Creek,Indiana,LaPorte County,AP
MGD,SLMG,Magdalena,-13.325278,-64.124725,459,,America/La_Paz,MGD,BO,,,,AP
MGE,KMGE,Dobbins AFB,33.916668,-84.51667,994,http://www.dobbins.afrc.af.mil/,America/New_York,MGE,US,,,,AP
MGF,SBMG,Regional De Maringa,-23.383612,-51.933334,1594,,America/Sao_Paulo,MGF,BR,Maringa,Parana,Maringa,AP
MGG,,Margarima,-6.033333,143.36667,6725,,Pacific/Port_Moresby,MGG,PG,,,,AP
MGH,FAMG,Margate Airport,-30.916668,30.25,734,,Africa/Johannesburg,MGH,ZA,Margate,KwaZulu-Natal,Ugu District Municipality,AP
MGI,,Aransas National Wildlife Refuge,28.25,-96.5,0,,America/Chicago,MGI,US,Port O'Connor,Texas,Calhoun County,AP
MGJ,KMGJ,Orange County,41.516666,-74.26667,344,http://www.orangecountygov.com/content/124/1354/default.aspx,America/New_York,MGJ,US,Montgomery,New York,Orange County,AP
MGK,VYMT,Mong Ton,20.2966995,98.8989029,1578,,Asia/Rangoon,MGK,MM,,,,AP
MGL,EDLN,Moenchen-gl. - Dus Exp,51.35278,6.544444,91,,Europe/Berlin,DUS,DE,Krefeld,North Rhine-Westphalia,Regierungsbezirk Dusseldorf,AP
MGM,KMGM,Montgomery Regional Airport,32.29656065,-86.39039567484974,121,http://www.flymgm.com/,America/Chicago,MGM,US,,,,AP
MGN,SKMG,Baracoa,9.288056,-74.845,157,,America/Bogota,MGN,CO,Magangue,Bolivar,,AP
MGO,,Manega,-1.733333,10.216667,157,,Africa/Libreville,MGO,GA,Fougamou,Ngounie,,AP
MGP,,Manga,-4.033333,152.96666,0,,Pacific/Port_Moresby,MGP,PG,,,,AP
MGQ,HCMM,Mogadishu International Airport,2.0140883,45.304041242825505,19,,Africa/Mogadishu,MGQ,SO,Mogadishu,Banaadir,,AP
MGR,KMGR,Moultrie Municipal,31.0833651,-83.8042272,255,http://www.moultriega.com/?page_id=38,America/New_York,MGR,US,,,,AP
MGS,NCMG,Mangaia Island,-21.933332,-157.93333,505,,Pacific/Rarotonga,MGS,CK,,,,AP
MGT,YMGB,Milingimbi,-12.095758,134.8950872773013,45,,Australia/Darwin,MGT,AU,,,,AP
MGU,VYMN,Manaung,18.958332,93.73889,0,,Asia/Rangoon,MGU,MM,Sittwe,Rakhine,,AP
MGV,YMGR,Margaret River,-18.616667,126.86667,875,,Australia/Perth,MGV,AU,,,,AP
MGW,KMGW,Morgantown Airport,39.642776,-79.91583,1181,,America/New_York,MGW,US,Brookhaven,West Virginia,Monongalia County,AP
MGX,FOGI,Moabi,-2.25,11.0,1059,,Africa/Libreville,MGX,GA,,,,AP
MGY,KMGY,Dayton-Wright Brothers Airport,39.933334,-84.25444,938,http://www.flydayton.com/?page=wright-brothers-airport-2,America/New_York,DAY,US,Union,Ohio,Montgomery County,AP
MGZ,VYME,Myeik Airport,12.4397928,98.62146561643826,36,,Asia/Rangoon,MGZ,MM,Myeik,Tanintharyi,,AP
MHA,SYMD,Mahdia,5.27323,-59.14942234096078,282,,America/Guyana,MHA,GY,,,,AP
MHB,,Mechanics Bay,-36.845,174.78473,42,,Pacific/Auckland,AKL,NZ,,,,AP
MHC,SCPQ,Mocopulli Airport,-42.341692,-73.71585344124517,544,,America/Santiago,WCA,CL,,,,AP
MHD,OIMM,Mashhad International Airport,36.23409075,59.641866810223185,3248,,Asia/Tehran,MHD,IR,Mashhad,Razavi Khorasan,,AP
MHE,KMHE,Municipal,43.775276,-98.038055,1312,http://www.cityofmitchell.org/index.asp?SEC=0E5EB6F8-1E38-48AD-8D27-2CDD01C4E949&Type=B_BASIC,America/Chicago,MHE,US,Mitchell,South Dakota,Davison County,AP
MHF,,Morichal,2.15,-70.583336,672,,America/Bogota,MHF,CO,,,,AP
MHG,EDFM,Mannheim Airport,49.474830499999996,8.516259421778319,282,http://www.flugplatz-mannheim.de/,Europe/Berlin,MHG,DE,Mannheim,Baden-Wuerttemberg,Karlsruhe Region,AP
MHH,MYAM,Marsh Harbour International Airport,26.5113679,-77.08448974519862,22,,America/Nassau,MHH,BS,Marsh Harbour,Central Abaco,,AP
MHI,HDMO,Musha,11.0,43.0,1302,,Africa/Djibouti,MHI,DJ,Danan,Ali Sabieh,,AP
MHK,KMHK,Manhattan Municipal Airport,39.13875695,-96.66961330206684,1046,,America/Chicago,MHK,US,Ogden,Kansas,Riley County,AP
MHL,KMHL,Memorial Municipal,39.11667,-93.2,790,http://www.marshall-mo.com/cm_airport.html,America/Chicago,MHL,US,Marshall,Missouri,Saline County,AP
MHM,,Intermediate,63.869167,-152.28583,606,,America/Anchorage,MHM,US,,,,AP
MHN,,Mullen,42.0421657,-101.058808,3211,,America/Denver,MHN,US,Mullen,Nebraska,Hooker County,AP
MHO,YMHO,Mount House,-17.133333,125.76667,872,,Australia/Perth,MHO,AU,,,,AP
MHP,UMMM,Minsk International 1,53.85,27.55,770,,Europe/Minsk,MSQ,BY,Syenitsa,Minsk,,AP
MHQ,EFMA,Mariehamn Airport,60.121504650000006,19.896907611281204,45,http://www.finavia.fi/en/mariehamn/,Europe/Mariehamn,MHQ,AX,Mariehamn,Mariehamns stad,Mariehamn,AP
MHR,KMHR,Sacramento Mather Airport,38.55531,-121.29721,85,http://www.sacramento.aero/mhr/,America/Los_Angeles,SAC,US,,,,AP
MHS,KMHS,Rep,41.316666,-122.316666,3572,,America/Los_Angeles,MHS,US,Mount Shasta,California,Siskiyou County,AP
MHT,KMHT,Manchester Boston Regional Airport,42.93066555,-71.43882646608829,203,,America/New_York,MHT,US,Manchester,New Hampshire,Hillsborough County,AP
MHU,YHOT,Mount Hotham,-36.966667,147.18333,5013,,Australia/Melbourne,MHU,AU,Mount Beauty,Victoria,Alpine,AP
MHV,KMHV,Kern County,35.066666,-118.15,2765,,America/Los_Angeles,MHV,US,Mojave,California,Kern County,AP
MHW,SLAG,Monteagudo,-19.8280344,-63.95953403125852,3681,,America/La_Paz,MHW,BO,Monteagudo,Chuquisaca,,AP
MHX,NCMH,Manihiki Island,-10.37867795,-161.000703305665,13,,Pacific/Rarotonga,MHX,CK,,,,AP
MHY,AYEH,Morehead,-8.7140625,141.64384120183462,42,,Pacific/Port_Moresby,MHY,PG,,,,AP
MHZ,EGUN,Mildenhall Airport,52.36667,0.483333,26,http://www.mildenhall.af.mil/,Europe/London,MHZ,GB,Lakenheath,England,Suffolk,AP
MIA,KMIA,Miami International Airport,25.7949789,-80.28672341095405,45,http://www.miami-airport.com/,America/New_York,MIA,US,Virginia Gardens,Florida,Miami-Dade County,AP
MIB,KMIB,Minot AFB,48.233334,-101.3,1591,http://www.minot.af.mil/,America/Chicago,MOT,US,,,,AP
MIC,,Crystal,45.06193745,-93.352502343064,839,,America/Chicago,MSP,US,Brooklyn Center,Minnesota,Hennepin County,AP
MID,MMMD,Manuel Crescencio Rejon International Airport,20.9246449,-89.65927789055651,88,,America/Merida,MID,MX,Itzincab Palomeque,Yucatan,,AP
MIE,KMIE,Delaware County,40.239723,-85.39445,928,,America/Indiana/Indianapolis,MIE,US,Muncie,Indiana,Delaware County,AP
MIF,E01,Roy Hurd Memorial,31.6,-102.9,2618,http://www.cityofmonahans.org/index.asp?SEC=63860F5B-0F7B-4986-B494-851041B4C76D&Type=B_BASIC,America/Chicago,MIF,US,Monahans,Texas,Ward County,AP
MIG,ZUMY,Mianyang Nanjiao Airport,31.43111,104.73805,1666,,Asia/Shanghai,MIG,CN,Mianyang,Sichuan,,AP
MIH,YMIP,Mitchell Plateau,-26.483334,147.96666,1069,,Australia/Perth,MIH,AU,,,,AP
MII,SBML,Dr Gastao Vidigal Airport,-22.2,-49.933334,2014,,America/Sao_Paulo,MII,BR,Marilia,Sao Paulo,Marilia,AP
MIJ,MLIP,Mili Island,6.083333,171.75,0,,Pacific/Majuro,MIJ,MH,Mili,Mili Atoll,,AP
MIK,EFMI,Mikkeli,61.6869526,27.20252705452367,278,http://www.mikkelinlentoasema.fi/en/,Europe/Helsinki,MIK,FI,Mikkeli,Southern Savonia,Mikkeli,AP
MIM,YMER,Merimbula Airport,-36.90783335,149.901582526423,22,,Australia/Sydney,MIM,AU,Merimbula,New South Wales,Bega Valley,AP
MIN,YMPA,Minnipa,-32.833332,134.83333,328,,Australia/Adelaide,MIN,AU,Streaky Bay,South Australia,Streaky Bay,AP
MIO,,Miami,36.88333,-94.9,807,,America/Chicago,MIO,US,Miami,Oklahoma,Ottawa County,AP
MIP,LLRM,Mitspeh Ramon,30.6,34.8,2158,,Asia/Jerusalem,MIP,IL,Mitzpe Ramon,Southern District,,AP
MIQ,,Simón Bolívar International,41.301945,-95.89445,1013,,America/Chicago,OMA,US,,,,AP
MIR,DTMB,Habib Bourguiba International Airport,35.76108,10.753155,29,,Africa/Tunis,MIR,TN,Sahline,Al Munastir,,AP
MIS,AYMS,Misima Island,-10.5,152.84166,0,,Pacific/Port_Moresby,MIS,PG,,,,AP
MIT,KMIT,Kern County,35.5,-119.26667,337,,America/Los_Angeles,MIT,US,Shafter,California,Kern County,AP
MIU,DNMA,Maiduguri,11.85667135,13.085247833739285,1053,http://www.faannigeria.org/nigeria-airport.php?airport=14,Africa/Lagos,MIU,NG,Maiduguri,Borno,,AP
MIV,KMIV,Millville,39.3688419,-75.0718554,75,,America/New_York,MIV,US,Millville,New Jersey,Cumberland County,AP
MIW,,Municipal,42.166668,-92.916664,1003,,America/Chicago,MIW,US,Conrad,Iowa,Grundy County,AP
MIX,,Miriti,-6.25,-59.0,501,,America/Bogota,MIX,CO,,,,AP
MIY,YMTA,Mittiebah,-18.81,137.08,869,,Australia/Darwin,MIY,AU,,,,AP
MIZ,,Mainoru,-14.0,134.1,419,,Australia/Darwin,MIZ,AU,,,,AP
MJA,FMSJ,Manja,-21.4262066,44.3165182,761,,Indian/Antananarivo,MJA,MG,,,,AP
MJB,,Mejit Island,10.283333,170.88333,0,,Pacific/Majuro,MJB,MH,Mejit,Mejit Island,,AP
MJC,DIMN,Man,7.381667,-7.528333,1082,,Africa/Abidjan,MJC,CI,Man,Dix-Huit Montagnes,,AP
MJD,OPMJ,Mohenjodaro,27.334915350000003,68.14136891196353,147,,Asia/Karachi,MJD,PK,Dokri,Sindh,,AP
MJE,,Majkin,9.0,170.0,0,,Pacific/Majuro,MJE,MH,,,,AP
MJF,ENMS,Kjaerstad Airport,65.78439,13.218328,177,https://avinor.no/en/airport/mosjoen-airport/,Europe/Oslo,MJF,NO,Mosjoen,Nordland,Vefsn,AP
MJG,,Mayajigua,21.758333,-79.0,167,,America/Havana,MJG,CU,Venezuela,Ciego de Avila,,AP
MJI,HLLM,Mitiga Tripoli Airport,32.89722,13.277778,26,,Africa/Tripoli,TIP,LY,Tagiura,Tripoli,,AP
MJJ,,Moki,-5.7,145.25,4520,,Pacific/Port_Moresby,MJJ,PG,,,,AP
MJK,YSHK,Shark Bay,-25.8975961,113.57594702287881,200,,Australia/Perth,MJK,AU,,,,AP
MJL,FOGM,Mouila,-1.817778,10.924167,351,,Africa/Libreville,MJL,GA,Mouila,Ngounie,,AP
MJM,FZWA,Mbuji-Mayi,-6.15,23.633333,1817,,Africa/Lubumbashi,MJM,CD,Mbuji-Mayi,Kasai-Oriental,,AP
MJN,FMNM,Amborovy,-15.6669088,46.350321848635154,39,,Indian/Antananarivo,MJN,MG,Mahajanga,Boeny,,AP
MJO,FYME,Mount Etjo Lodge,-21.0238747,16.4469806,5006,,Africa/Windhoek,MJO,NA,,,,AP
MJP,YMJM,Manjimup,-34.2635031,116.1368076,882,http://www.manjimupwa.com,Australia/Perth,MJP,AU,Manjimup,Western Australia,Manjimup,AP
MJQ,,Jackson,43.61667,-95.01667,1433,,America/Chicago,MJQ,US,Jackson,Minnesota,Jackson County,AP
MJR,SAEM,Miramar,-38.25,-57.833332,19,,America/Argentina/Buenos_Aires,MJR,AR,Miramar,Buenos Aires,,AP
MJS,,Maganja Da Costa,-25.35,32.22,272,,Africa/Maputo,MJS,MZ,Ressano Garcia,Maputo,,AP
MJT,LGMT,Mytilene International Airport,39.057918,26.599060222770895,26,,Europe/Athens,MJT,GR,Vareia,North Aegean,Nomos Lesvou,AP
MJU,WAWJ,Tampa Padang Airport,-2.5,118.833336,0,,Asia/Makassar,MJU,ID,Mamuju,Sulawesi Barat,,AP
MJV,LELC,Murcia-San Javier Airport,37.77661405,-0.817794776107736,32,,Europe/Madrid,MJV,ES,San Javier,Murcia,Murcia,AP
MJW,FVMH,Mahenye,-21.2302956,32.3334757,875,,Africa/Harare,MJW,ZW,Chiredzi,Masvingo,,AP
MJX,KMJX,Robert J. Miller,39.966667,-74.2,49,http://www.planning.co.ocean.nj.us/rjmiller/index.htm,America/New_York,MJX,US,Toms River,New Jersey,Ocean County,AP
MJY,,Mangunjaya,-2.73333,103.5670013,75,,Asia/Jakarta,MJY,ID,Babat,South Sumatra,,AP
MJZ,UERR,Mirnyj Airport,62.533333,114.03333,1243,,Asia/Yakutsk,MJZ,RU,Mirny,Sakha,,AP
MKA,LKMR,Marianske Lazne,49.983334,12.716667,2398,,Europe/Prague,MKA,CZ,Marianske Lazne,Karlovarsky,Okres Cheb,AP
MKB,FOOE,Mekambo,1.05,13.833333,1601,,Africa/Libreville,MKB,GA,,,,AP
MKC,KMKC,Charles B. Wheeler Downtown Airport,39.12417015,-94.59283934048761,754,,America/Chicago,MKC,US,Kansas City,Missouri,Jackson County,AP
MKE,KMKE,General Mitchell International Airport,42.946542300000004,-87.89722765596173,679,http://www.mitchellairport.com,America/Chicago,MKE,US,Saint Francis,Wisconsin,Milwaukee County,AP
MKG,KMKG,Muskegon Airport,43.1703365,-86.2370531,613,,America/Detroit,MKG,US,Norton Shores,Michigan,Muskegon County,AP
MKH,FXMK,Mokhotlong,-29.166668,29.166668,9379,,Africa/Maseru,MKH,LS,,,,AP
MKI,FEGE,Mboki,5.316667,25.95,1965,,Africa/Bangui,MKI,CF,Obo,Haut-Mbomou,,AP
MKJ,FCOM,Makoua,-0.0199679,15.5803939,1243,,Africa/Brazzaville,MKJ,CG,Makoua,Cuvette,,AP
MKK,PHMK,Molokai Airport,21.15264475,-157.09621613900626,459,,Pacific/Honolulu,MKK,US,Kualapu'u,Hawaii,Maui County,AP
MKL,KMKL,Mckellar Airport,35.6014507,-88.9161165,426,http://mckellarsipes.com/,America/Chicago,MKL,US,Jackson,Tennessee,Madison County,AP
MKM,WBGK,Mukah Airport,2.8821367,112.04408780641342,49,,Asia/Kuching,MKM,MY,,,,AP
MKN,AYMV,Malekolon,-4.016667,153.675,65,,Pacific/Port_Moresby,MKN,PG,,,,AP
MKO,,Davis Field,35.65580455,-95.35837984300065,587,,America/Chicago,MKO,US,Muskogee,Oklahoma,Muskogee County,AP
MKP,NTGM,Makemo,-16.5839005,-143.6580048,19,,Pacific/Tahiti,MKP,PF,,,,AP
MKQ,WAKK,Mopah Airport,-8.516667,140.5,49,,Asia/Jayapura,MKQ,ID,,,,AP
MKR,YMEK,Meekatharra,-26.617335,118.55059893170588,1696,,Australia/Perth,MKR,AU,,,,AP
MKS,HAMA,Mekane Selam,11.683333,38.15,9734,,Africa/Addis_Ababa,MKS,ET,Debre Tabor,Amhara,,AP
MKT,,Municipal,44.22361,-93.918335,918,,America/Chicago,MKT,US,Eagle Lake,Minnesota,Blue Earth County,AP
MKU,FOOK,Makokou,0.57961795,12.89079014893444,1679,,Africa/Libreville,MKU,GA,Makokou,Ogooue-Ivindo,,AP
MKV,YMVG,Mt Cavenagh,-25.966667,133.25,1686,,Australia/Darwin,MKV,AU,,,,AP
MKW,WAUU,Rendani Airport,-0.89156245,134.04910556479345,42,,Asia/Jayapura,MKW,ID,Manokwari,West Papua,,AP
MKY,YBMK,Mackay Airport,-21.1701961,149.18020182420713,32,http://www.mackayairport.com.au/,Australia/Brisbane,MKY,AU,Mackay,Queensland,Mackay,AP
MKZ,WMKM,Malacca International Airport,2.2649362999999996,102.25118690241379,98,,Asia/Kuala_Lumpur,MKZ,MY,Batu Berendam,Melaka,,AP
MLA,LMML,Malta International Airport,35.84739655,14.492295178989536,183,http://www.maltairport.com/en/home.htm,Europe/Malta,MLA,MT,Luqa,Luqa,,AP
MLB,KMLB,Orlando Melbourne International Airport,28.1027201,-80.64815801235798,49,,America/New_York,MLB,US,Melbourne,Florida,Brevard County,AP
MLC,KMLC,Mc Alester,34.8852967,-95.7859407,754,,America/Chicago,MLC,US,McAlester,Oklahoma,Pittsburg County,AP
MLD,,Malad City,42.2,-112.45,7244,,America/Boise,MLD,US,Malad City,Idaho,Oneida County,AP
MLE,VRMM,Male International Airport,4.1961894,73.5301041555218,0,http://www.airports.com.mv/,Indian/Maldives,MLE,MV,Male,Maale,,AP
MLF,,Milford,38.433334,-113.01667,5013,,America/Denver,MLF,US,Milford,Utah,Beaver County,AP
MLG,WARA,Abdul Rachman Saleh Airport,-7.93032505,112.7132740940317,1725,,Asia/Jakarta,MLG,ID,Singosari,East Java,,AP
MLH,,EuroAirport Basel-Mulhouse-Freiburg,47.603236949999996,7.52434812773247,853,,Europe/Zurich,EAP,CH,Hesingue,Alsace,Departement du Haut-Rhin,AP
MLI,KMLI,Quad City International Airport,41.44772135,-90.51146650735623,564,,America/Chicago,MLI,US,Coal Valley,Illinois,Rock Island County,AP
MLJ,,Baldwin County,33.083332,-83.23333,367,,America/New_York,MLJ,US,Milledgeville,Georgia,Baldwin County,AP
MLK,M75,Malta,48.494415,-107.9095,2654,,America/Denver,MLK,US,Malta,Montana,Phillips County,AP
MLL,PADM,Marshall Don Hunter Sr. Airport,61.8658239,-162.0320792,45,,America/Anchorage,MLL,US,,,,AP
MLM,MMMM,Morelia Airport,19.84351,-101.02693,6046,,America/Mexico_City,MLM,MX,Alvaro Obregon,Michoacan,,AP
MLN,GEML,Melilla Airport,35.2800282,-2.9577403946686074,137,,Africa/Ceuta,MLN,ES,Melilla,Melilla,Melilla,AP
MLO,LGML,Milos Airport,36.69699755,24.47603314456758,19,,Europe/Athens,MLO,GR,Adamas,South Aegean,Nomos Kykladon,AP
MLP,RPMM,Malabang,7.6172392,124.05814682949386,32,,Asia/Manila,MLP,PH,Malabang,Autonomous Region in Muslim Mindanao,Province of Lanao del Sur,AP
MLQ,AYMP,Malalaua,-7.991667,146.085,144,,Pacific/Port_Moresby,MLQ,PG,,,,AP
MLR,YMCT,Millicent,-37.483334,140.01666,0,,Australia/Adelaide,MLR,AU,Millicent,South Australia,Wattle Range,AP
MLS,KMLS,Municipal,46.430557,-105.880554,2657,,America/Denver,MLS,US,Miles City,Montana,Custer County,AP
MLT,,Millinocket,45.6478685,-68.69098380008309,370,,America/New_York,MLT,US,Millinocket,Maine,Penobscot County,AP
MLU,KMLU,Monroe Regional Airport,32.5111077,-92.0384615,72,,America/Chicago,MLU,US,Lakeshore,Louisiana,Ouachita Parish,AP
MLV,YMEU,Merluna,-13.016667,142.98334,442,,Australia/Brisbane,MLV,AU,,,,AP
MLW,GLMR,Sprigg Payne,6.289444,-10.758333,39,,Africa/Monrovia,MLW,LR,Monrovia,Montserrado,,AP
MLX,LTAT,Malatya Airport,38.354443,38.253613,3008,,Europe/Istanbul,MLX,TR,Yesilyurt,Malatya,,AP
MLY,PAML,Manley Hot Springs,64.98933120000001,-150.64647805048224,301,,America/Anchorage,MLY,US,,,,AP
MLZ,SUMO,Cerro Largo,-32.33858835,-54.21795722761725,311,,America/Montevideo,MLZ,UY,Melo,Cerro Largo,,AP
MMA,,Malmö Bulltofta Airport,55.605,13.059722,16,,Europe/Stockholm,MMA,DK,Arloev,Skane,Burlovs Kommun,AP
MMB,RJCM,Memanbetsu Airport,43.88265885,144.16144903777698,75,,Asia/Tokyo,MMB,JP,Bihoro,Hokkaido,,AP
MMC,MMDM,Ciudad Mante,22.833332,-99.0,206,,America/Monterrey,MMC,MX,Ciudad Mante,Tamaulipas,,AP
MMD,ROMD,Maridor,25.841389,131.24722,22,,Asia/Tokyo,MMD,JP,,,,AP
MME,EGNV,Durham Tees Valley Airport,54.50941065,-1.4247903167173146,88,http://www.durhamteesvalleyairport.com/,Europe/London,MME,GB,Bishopton,England,Darlington,AP
MMF,FKKF,Mamfe,5.7049093,9.3063685,370,,Africa/Douala,MMF,CM,Mamfe,South-West Province,,AP
MMG,YMOG,Mount Magnet,-28.108109,117.8362348155679,1371,,Australia/Perth,MMG,AU,,,,AP
MMH,KMMH,Mammoth Lakes Airport,37.6271234,-118.8414903,7103,,America/Los_Angeles,MMH,US,Mammoth Lakes,California,Mono County,AP
MMI,KMMI,McMinn County,35.52303,-84.6757,853,http://www.mcminncountytn.gov/airport/airport.html,America/New_York,MMI,US,Decatur,Tennessee,Meigs County,AP
MMJ,RJAF,Matsumoto Airport,36.233334,137.96666,1932,http://www.matsumoto-airport.co.jp/,Asia/Tokyo,MMJ,JP,Matsumoto,Nagano,,AP
MMK,ULMM,Murmansk Airport,68.77916255,32.76209802957863,223,http://www.airport-murmansk.ru/,Europe/Moscow,MMK,RU,Murmashi,Murmansk,,AP
MML,KMML,Municipal-Ryan Field,44.447224,-95.8175,1141,http://marshallmn.com/main/index.php/public-works/airport,America/Chicago,MML,US,Marshall,Minnesota,Lyon County,AP
MMM,YMMU,Middlemount,-22.8030537,148.7066004,534,,Australia/Brisbane,MMM,AU,Tieri,Queensland,Central Highlands,AP
